OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1926635,04092018576,Wendy's #6303,1343 Kildaire Farm RD ,,CARY,NC,27511,(919) 467-1407,2021-03-24T04:00:00Z,Restaurant,12841,-78.78290963,35.75983801,M
1926636,04092025168,HILLTOP,3400 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 285-4517,2018-04-05T04:00:00Z,Food Stand,12845,-78.72363492,35.62414787,M
1926637,04092017135,GOOD HARVEST,1104 LEDSOME LN ,SUITE 105,CARY,NC,27511,(919) 322-5558,2016-01-19T05:00:00Z,Restaurant,12849,-78.74823051,35.76313262,M
1926638,04092021154,Food Lion #341 Deli ,114 WAKELON ST ,,ZEBULON,NC,27597-2403,(919) 269-6122,2002-10-25T04:00:00Z,Food Stand,12856,-78.31858381,35.83228812,M
1926639,04092025290,Chick-Fil-A Crabtree Valley Mall #00060,4325 Glenwood  AVE ,Unit 2047,RALEIGH,NC,27612,(919) 782-1911,2019-10-31T04:00:00Z,Food Stand,12864,-78.68184484,35.84183815,T
1926640,04092016987,CARLIE C'S DELI #810,506 W GANNON AVE ,,ZEBULON,NC,27579,(919) 269-4111,2015-07-24T04:00:00Z,Restaurant,12865,-78.3247251,35.82139459,M
1926641,04092018516,Triangle Wine Bedford,1540 DUNN RD,Suite 170,RALEIGH,NC,27614-9308,(919) 322-4270,2020-12-30T05:00:00Z,Restaurant,12892,-78.58619433,35.92539994,M
1926642,04092021313,Papa John's Pizza #1734,8101 Brier Leaf LN Ste 105,,RALEIGH,NC,27617,(919) 523-4592,2005-03-14T04:00:00Z,Food Stand,12900,-78.78517004,35.91133497,M
1926643,04092110138,Cary Elementary Cafeteria,400 Kildaire Farm Rd ,,CARY,NC,27511,(919) 460-3455 ext. 26759,2003-08-07T04:00:00Z,Public School Lunchrooms,12904,-78.78171142,35.78101554,M
1926644,04092021136,Lowes Foods #189 Seafood ,3001 Widewaters Pky ,,KNIGHTDALE,NC,27545,(919) 217-9184,2002-08-28T04:00:00Z,Food Stand,12914,-78.50515596,35.79511678,M
1926645,04092013640,Lowes Foods #187 Deli,12524 Capital BLVD ,,WAKE FOREST,NC,27587-7487,(919) 562-5020,2002-08-09T04:00:00Z,Restaurant,12915,-78.53270438,35.98593613,M
1926646,04092018049,Lemon Shark Poke,2000 Boulderstone WAY ,,CARY,NC,27519,(984) 333-0066,2019-02-05T05:00:00Z,Restaurant,12948,-78.84859346,35.79156535,M
1926647,04092015242,TRIANGLE MINI MART,10420 CHAPEL HILL  RD ,,MORRISVILLE,NC,27560,(919) 469-1720,2008-10-01T04:00:00Z,Restaurant,12950,-78.8309264,35.83981526,M
1926648,04092013250,Cafe Carolina #1,401 DANIELS ST ,,RALEIGH,NC,27605-1314,(919) 821-7117,2000-12-20T05:00:00Z,Restaurant,12956,-78.66157335,35.79001079,M
1926649,04092016596,MARCO'S PIZZA #8188,3625 ROGERS RD ,STE 106,WAKE FOREST,NC,27587,(919) 570-6006,2013-12-30T05:00:00Z,Restaurant,12965,-78.50332286,35.94521036,M
1926650,04092018486,Chen's Garden,523 N Main ST ,,HOLLY SPRINGS,NC,27540,(919) 557-7363,2020-11-24T05:00:00Z,Restaurant,12976,-78.83687096,35.65966057,M
1926651,04092015933,PORT CITY JAVA VET SCHOOL,1052 WILLIAM MOORE  DR ,,RALEIGH,NC,27606,(919) 513-3226,2011-04-12T04:00:00Z,Restaurant,12988,-78.70038996,35.79759694,M
1926652,04092021643,FOOD LION #2199 DELI,12345 STRICKLAND RD ,,RALEIGH,NC,27613,(919) 846-3589,2011-01-20T05:00:00Z,Food Stand,12996,-78.7027985,35.90556189,M
1926653,04092017115,JERSEY MIKE'S SUBS #3151,6727 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 295-4661,2015-12-10T05:00:00Z,Restaurant,13006,-78.50344651,35.79796245,M
1926654,04092013761,Harris Teeter #257 Deli,2080 Kildaire Farm Rd ,,CARY,NC,27511,(919) 233-9483,2003-01-17T05:00:00Z,Restaurant,13042,-78.78068669,35.73567522,M
1926655,04092021185,LA TAPATIA BUTCHER SHOP & SNACK BAR,1700 St. Albans Dr,,RALEIGH,NC,27609,(919) 954-4816,2003-04-08T04:00:00Z,Food Stand,13046,-78.61051607,35.83290448,M
1926656,04092017637,Wake Forest Juice Bar,1040 FORESTVILLE RD ,SUITE 148,RALEIGH,NC,27587,(919) 554-1228,2017-06-21T04:00:00Z,Restaurant,12992,-78.50675313,35.94513134,M
1926657,04092017852,1250 Heritage,1250 Heritage Club Ave,,WAKE FOREST,NC,27587,(919) 453-2020 ext. 16,2018-05-30T04:00:00Z,Restaurant,13055,-78.49666003,35.94973583,M
1926658,04092016877,LIFE CAFE POOLSIDE,8715 FALLS OF NEUSE ROAD,,RALEIGH,NC,27615,(919) 582-7000,2015-02-27T05:00:00Z,Restaurant,13051,-78.61205856,35.89621575,M
1926659,04092021946,CIrcle K #2723475,3741 CAPITAL BLVD ,,RALEIGH,NC,27604-3329,(919) 875-0098,2016-02-22T05:00:00Z,Food Stand,13068,-78.58499917,35.83184496,M
1926660,04092300275,PUBLIX #1514 MEATS,1030 FORESTVILLE RD ,,WAKE FOREST,NC,27587,(919) 556-6671,2016-08-30T04:00:00Z,Meat Market,13071,-78.5075981,35.94611021,M
1926661,04092014517,Mithai House of Indian Desserts,744-F E Chatham ST,,CARY,NC,27511,(919) 469-9651,2006-03-08T05:00:00Z,Restaurant,13057,-78.7651273,35.79183553,M
1926662,04092021754,TEAM BEVERAGE,6901 LOUISBURG  RD ,,RALEIGH,NC,27616,(919) 876-4400,2013-08-27T04:00:00Z,Food Stand,13072,-78.5458904,35.86930778,M
1926663,04092017121,Cristina's Italian Kitchen,7144 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 373-8922,2015-12-30T05:00:00Z,Restaurant,13075,-78.48874912,35.79711938,M
1926664,04092021975,PUBLIX #1514 SEAFOOD,1030 FORESTVILLE RD ,,WAKE FOREST,NC,27587,(919) 556-6671,2016-08-30T04:00:00Z,Food Stand,13084,-78.5075981,35.94611021,M
1926665,04092018242,Black & White Coffee Roasters,6320 ROGERS RD,,ROLESVILLE,NC,27571,,2019-12-02T05:00:00Z,Restaurant,13085,-78.46695569,35.92118294,M
1926666,04092017683,Wayback Burgers,6320-116 Capital BLVD ,,RALEIGH,NC,27616,(919) 977-4444,2017-09-19T04:00:00Z,Restaurant,13059,-78.58011487,35.87107688,M
1926667,04092021750,CHARLEY'S PHILLY STEAKS # 789,5959 TRIANGLE TOWN  BLVD ,STE 1124,RALEIGH,NC,27616,(919) 792-2206,2013-08-07T04:00:00Z,Food Stand,13086,-78.57603863,35.86599856,M
1926668,04092300257,Carlie C's IGA #820 Meat Market,1514 GARNER STATION BLVD ,,RALEIGH,NC,27603,(919) 329-0970,2012-06-01T04:00:00Z,Meat Market,13093,-78.65475896,35.72582345,M
1926669,04092017110,PRIMO PIZZA NY STYLE,682 CARY TOWNE BLVD ,,CARY,NC,27511,(919) 380-2729,2015-12-16T05:00:00Z,Restaurant,13104,-78.76561938,35.77485795,M
1926670,04092021107,PNC SUITES KITCHEN,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,2001-12-14T05:00:00Z,Food Stand,13109,-78.7229363,35.8032419,M
1926671,04092013500,Lucky 32,7307 TRYON RD ,,CARY,NC,27511-6603,(919) 233-1632,2002-01-24T05:00:00Z,Restaurant,13112,-78.78538599,35.73639972,M
1926672,04092021160,BJ's Warehouse Deli,255 Shenstone Blv ,,GARNER,NC,27529,(919) 661-3781,2002-10-25T04:00:00Z,Food Stand,13128,-78.58054205,35.69110315,M
1926673,04092018652,Pure Vegan Cafe,8369 Creedmoor  RD ,,RALEIGH,NC,27613,(919) 633-3476,2021-06-16T04:00:00Z,Restaurant,13140,-78.68223183,35.90105252,M
1926674,04092110500,Richland Creek Elementary School Cafeteria,840 Wallridge Drive,,WAKE FOREST,NC,27587,(919) 554-6333,2014-06-10T04:00:00Z,Public School Lunchrooms,13144,-78.51630037,36.00604489,M
1926675,04092021318,Harris Teeter #58 Produce,750 W Williams ST ,,APEX,NC,27502,(919) 362-3782,2005-04-13T04:00:00Z,Food Stand,13148,-78.86276064,35.73803218,M
1926676,04092014709,Biscuitville #175 ,2820 NC HWY 55,,CARY ,NC,27519,(919) 362-8034,2006-10-19T04:00:00Z,Restaurant,13105,-78.87065621,35.78859981,M
1926677,04092014295,Chili's,1120 Beaver Creek Commons Drive ,,APEX,NC,27502,(919) 387-7701,2005-03-30T04:00:00Z,Restaurant,13149,-78.87450516,35.74628844,M
1926678,04092300268,CARLIE C'S MEAT #810,506 W GANNON AVE ,,ZEBULON,NC,27579,,2015-01-23T05:00:00Z,Meat Market,13157,-78.3247251,35.82139459,M
1926679,04092016317,PDQ #506,6305 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 803-1171,2012-12-07T05:00:00Z,Restaurant,13158,-78.62139862,35.86883928,M
1926680,04092014971,Hampton Inn & Suites Brier Creek Foodservice,8021 Arco Corporate  DR ,,RALEIGH,NC,27617,(919) 484-0500,2007-10-04T04:00:00Z,Restaurant,13167,-78.77725928,35.9073627,M
1926681,04092013646,Barnes & Noble Book Sellers #2126,5959 Triangle Town Blv, Ste 2107,RALEIGH,NC,27616,(919) 792-2140,2002-08-13T04:00:00Z,Restaurant,13172,-78.57603863,35.86599856,M
1926682,04092016412,MEDALLION DINING SERVICE,1995 NW CARY  PKY ,,MORRISVILLE,NC,27560,(919) 460-8141,2013-05-03T04:00:00Z,Restaurant,13184,-78.81074222,35.80769198,M
1926683,04092016906,SMOOTHIE U,2600 FOUNDER DR ,,RALEIGH,NC,27695,(919) 513-0809,2015-04-13T04:00:00Z,Restaurant,13201,0.0,0.0,U
1926684,04092021455,Lifetime Fitness Bistro (Outside),1700 Regency PKY ,,CARY,NC,27511,(919) 467-7779,2007-05-31T04:00:00Z,Food Stand,13227,-78.78729265,35.73332654,M
1926685,04092015029,Firehouse Subs Ladder #178,10251 Little Brier Creek  LN ,,RALEIGH,NC,27617,(919) 806-3900,2007-12-17T05:00:00Z,Restaurant,13228,-78.78517004,35.91133497,M
1926686,04092030553,Taqueria Alebrijes de Oaxaca,209 E WILLIAMS ST,,APEX,NC,27502,,2021-09-14T04:00:00Z,Mobile Food Units,13237,-78.85166433,35.72667689,M
1926687,04092021222,Food Lion #75 Deli ,1339 5Th AVE ,,GARNER,NC,27529,(919) 779-0770,2003-09-18T04:00:00Z,Food Stand,13241,-78.62278736,35.70820906,M
1926688,04092013896,Woody's @ City Market,205 Wolfe St ,,RALEIGH,NC,27601,(919) 833-3000,2003-08-29T04:00:00Z,Restaurant,13244,-78.63643476,35.77636518,M
1926689,04092016713,Red Lobster,4408 Old Wake Forest RD ,,RALEIGH,NC,27609-6233,(919) 872-5608,2014-07-18T04:00:00Z,Restaurant,13256,-78.61058275,35.84113884,M
1926690,04092017227,QUICKLY,4141 DAVIS DR ,,MORRISVILLE,NC,27560,(984) 465-0347,2016-05-19T04:00:00Z,Restaurant,13259,-78.85811603,35.8356265,M
1926691,04092013719,La Rancherita,4325-3000 Glenwood Ave,,RALEIGH,NC,27610,(919) 785-1951,2002-11-18T05:00:00Z,Restaurant,13207,-78.67658819,35.8395892,M
1926692,04092018108,Bumble Tea,3221 AVENT FERRY RD,,RALEIGH,NC,27606,(919) 896-8114,2019-05-29T04:00:00Z,Restaurant,13261,-78.69565606,35.76673883,M
1926693,04092017846,Homewood Suites Cary Foodservice,555 Crossroads BLVD ,,CARY,NC,27518,(919) 745-8589,2018-05-01T04:00:00Z,Restaurant,13262,-78.73253485,35.75843966,M
1926694,04092017497,TOBACCO ROAD,505 W JONES ST ,,RALEIGH,NC,27603,(919) 301-8793,2016-12-28T05:00:00Z,Restaurant,13269,-78.64644507,35.78205613,M
1926695,04092016113,Hereghty Heavenly Delicious,2603-123 Glenwood AVE ,,RALEIGH,NC,27608,(919) 787-3995,2012-03-06T05:00:00Z,Restaurant,13224,-78.6604672,35.81647745,M
1926696,04092021201,Middle Creek Park,151 Middle Creek Park AVE ,,APEX,NC,27502,(919) 427-9891,2003-06-23T04:00:00Z,Food Stand,13272,-78.76496342,35.66722008,M
1926697,04092015378,Snoopy's Hot Dogs And More,2431-161 SPRING FOREST RD ,,RALEIGH,NC,27615,(919) 876-3775,2009-04-17T04:00:00Z,Restaurant,13235,-78.59906382,35.86071298,M
1926698,04092160026,Holly Hill Hospital Kitchen,3019 Falstaff Rd,,RALEIGH,NC,27610,(919) 250-7000,2003-06-28T04:00:00Z,Institutional Food Service,13274,-78.58396978,35.78299281,M
1926699,04092021202,Lowes Foods #207 Deli,112 Bass Lake Rd,,HOLLY SPRINGS,NC,27540,(919) 577-6971,2003-07-10T04:00:00Z,Food Stand,13275,-78.82480349,35.65381034,M
1926700,04092021245,Food Lion #2504 Deli ,1030-125 N Rogers Ln ,,RALEIGH,NC,27610,(919) 792-0321,2003-12-12T05:00:00Z,Food Stand,13246,-78.54967347,35.79198567,M
1926701,04092013840,Moe's Southwest Grill,127 Weston PKY ,,CARY,NC,27513,(919) 678-8444,2003-07-02T04:00:00Z,Restaurant,13276,-78.77115656,35.82699882,M
1926702,04092013876,Bass Lake Draft House,124 Bass Lake Rd ,,HOLLY SPRINGS,NC,27540,(919) 567-3251,2002-08-20T04:00:00Z,Restaurant,13279,-78.82480349,35.65381034,M
1926703,04092018262,Juicehaus,509 E BROAD ST,,FUQUAY VARINA,NC,27526,(919) 285-2130,2019-12-11T05:00:00Z,Restaurant,13290,-78.79419282,35.59352334,M
1926704,04092016778,BIRYANI MAXX,590 E. CHATHAM ST.,,CARY,NC,27511,(919) 377-0346,2014-09-29T04:00:00Z,Restaurant,13300,-78.76832214,35.79037457,M
1926705,04092017343,Clarion Pointe Wake Forest Food Service,12401 WAKE UNION CHURCH RD ,,WAKE FOREST,NC,27587,(919) 556-4007,2016-10-20T04:00:00Z,Restaurant,13301,-78.53961914,35.98418878,M
1926706,04092013805,McDonald's #28245,110 Carillon Dr ,,GARNER,NC,27529,(919) 771-2441,2003-04-23T04:00:00Z,Restaurant,13306,-78.58282245,35.69257858,M
1926707,04092141855,North Raleigh Christian Academy Outdoor Concession,7300 Perry Creek  Rd,,RALEIGH,NC,27616,(919) 573-7900,2021-09-30T04:00:00Z,Limited Food Service,13318,-78.54259351,35.88061452,M
1926708,04092013750,Fuji China,4001 Widewater Pky ,Suite E,KNIGHTDALE,NC,27545,(919) 217-8568,2003-01-02T05:00:00Z,Restaurant,13328,-78.50515596,35.79511678,M
1926709,04092018721,Try Seafoods,8204 Tryon Woods DR ,,CARY,NC,27518,(919) 977-1777,2021-10-05T04:00:00Z,Restaurant,13332,-78.74322582,35.74716614,M
1926710,04092017096,ROSALINI'S PIZZA & SUBS,6210 ROGERS  RD ,,ROLESVILLE,NC,27571,(919) 453-1466,2015-11-30T05:00:00Z,Restaurant,13335,-78.4674394,35.92192967,M
1926711,04092018054,Which Wich #770,2808-100 Rogers RD ,,WAKE FOREST,NC,27587,(919) 761-5172,2019-02-08T05:00:00Z,Restaurant,13305,-78.52664419,35.95337257,M
1926712,04092013543,Carolina Ale House,2240 WALNUT ST ,,CARY,NC,27518,(919) 854-9444,2002-03-01T05:00:00Z,Restaurant,13340,-78.74239025,35.7549643,M
1926713,04092013546,Mojoe's Burger Joint,620 GLENWOOD AVE,,RALEIGH,NC,27603-1224,(919) 832-6799,2002-03-27T04:00:00Z,Restaurant,13344,-78.64692492,35.78849622,M
1926714,04092160023,Spring Arbor Of East Raleigh Kitchen,1810 New Hope Rd,,RALEIGH,NC,27604,(919) 250-0255,2003-06-29T04:00:00Z,Institutional Food Service,13311,-78.56460892,35.80557253,M
1926715,04092018570,Wendy's #1341,4750 Capital BLVD ,,RALEIGH,NC,27616,(919) 976-9228,2021-03-23T04:00:00Z,Restaurant,13363,-78.57990167,35.85030189,M
1926716,04092300253,WHOLE FOODS #10338 MEAT,8710  SIX FORKS  RD ,,RALEIGH,NC,27615,(919) 354-0350,2011-03-11T05:00:00Z,Meat Market,13365,-78.65023656,35.89889154,M
1926717,04092013733,Lemongrass Thai Restaurant,8320-142 Litchford Rd ,,RALEIGH,NC,27615,(919) 954-0377,2003-01-06T05:00:00Z,Restaurant,13325,-78.6010328,35.89310541,M
1926718,04092025241,Middle Spoon Catering @TKA,2201 S Wilmington ST ,,RALEIGH,NC,27603,,2019-02-07T05:00:00Z,Food Stand,13376,-78.63902655,35.752054,M
1926719,04092018102,Marco's Pizza,11712 RETAIL DR,,WAKE FOREST,NC,27587-7349,,2019-05-20T04:00:00Z,Restaurant,13388,-78.5434927,35.96629568,M
1926720,04092030548,Not Just A Fry Guy (WCID# 842),2161 S Wilmington ST ,,WAKE FOREST,NC,27587,(919) 696-5056,2021-08-20T04:00:00Z,Mobile Food Units,13339,0.0,0.0,U
1926721,04092021223,Food Lion #1358 Deli,1121 Falls River Ave ,,RALEIGH,NC,27614,(919) 847-1640,2003-09-29T04:00:00Z,Food Stand,13395,-78.58940896,35.90603425,M
1926722,04092160021,Woodland Terrace Assisted Living Foodservice,300 Kildaire Woods Dr ,,CARY,NC,27511,(919) 465-0356,2001-09-05T04:00:00Z,Institutional Food Service,13405,-78.7790102,35.76613538,M
1926723,04092014826,Jimmy John's #791,1904-103 NW Maynard RD ,,CARY,NC,27513,(919) 462-6252,2007-03-12T04:00:00Z,Restaurant,13350,-78.79592213,35.79878903,M
1926724,04092013869,The Cheesecake Factory,4325 Glenwood Ave ,Suite 2086,RALEIGH,NC,27612,(919) 781-0050,2003-08-08T04:00:00Z,Restaurant,13408,-78.68184484,35.84183815,T
1926725,04092013886,Wasabi,"107 Edinburgh South, St 135 ",,CARY,NC,27511,(919) 460-7980,2003-08-28T04:00:00Z,Restaurant,13393,-78.79910146,35.73756978,M
1926726,04092160031,Tower Nursing and Rehabilitation Center Kitchen,3609 Bond St,,RALEIGH,NC,27604,(919) 231-8113,2003-07-10T04:00:00Z,Institutional Food Service,13411,-78.58155103,35.80357736,M
1926727,04092021523,New Super Grocery & Fresh Halal Meat,748 E Chatham ST ,Unit G,CARY,NC,27511,(919) 463-0450,2008-04-14T04:00:00Z,Food Stand,13436,-78.76514155,35.79157241,M
1926728,04092017043,BALI-HAI,1571 US 70 HWY W ,,GARNER,NC,27529,(984) 200-5100,2015-09-26T04:00:00Z,Restaurant,13452,-78.64815188,35.72323377,M
1926729,04092015568,HARRIS TEETER #422 DELI,120-100 ST ALBANS  DR ,,RALEIGH,NC,27609,(919) 781-4165,2010-02-03T05:00:00Z,Restaurant,13434,-78.63887103,35.83819686,M
1926730,04092021594,PIZZA EXPRESS ,2121 POOLE RD ,,RALEIGH,NC,27610,(919) 231-8882,2009-10-30T04:00:00Z,Food Stand,13458,-78.60848656,35.7759893,M
1926731,04092018053,Skrimp Shack #21,7224 GB Alford HWY ,,HOLLY SPRINGS,NC,27540,(919) 335-3924,2019-02-12T05:00:00Z,Restaurant,13462,-78.83292783,35.63500069,M
1926732,04092016252,HAMPTON INN WAKE FOREST HOT BREAKFAST,12318 WAKE UNION CHURCH RD ,,WAKE FOREST,NC,27587,(919) 554-0222,2012-09-07T04:00:00Z,Restaurant,13465,-78.54222923,35.98108829,M
1926733,04092017823,Triangle Springs Hospital Foodservice,10901 World Trade BLVD ,,RALEIGH,NC,27617,(919) 746-8900,2018-03-26T04:00:00Z,Restaurant,13468,-78.81422864,35.90306203,M
1926734,04092030248,BOJANGLES MOBILE FOOD UNIT (WCID #446),840 E CHATHAM  ST ,,CARY,NC,27511,(919) 614-7532,2013-03-15T04:00:00Z,Mobile Food Units,13471,-78.76021314,35.79096632,M
1926735,04092017257,BRIGS AT THE FOREST,12338 WAKE UNION CHURCH RD ,,WAKE FOREST,NC,27587,(919) 556-8422,2016-07-12T04:00:00Z,Restaurant,13476,-78.54195397,35.98159422,M
1926736,04092300258,JERUSALEM MEAT MARKET,2233 AVENT FERRY RD ,STE 101,RALEIGH,NC,27606,(919) 821-5499,2012-07-20T04:00:00Z,Meat Market,13477,-78.67605091,35.77835817,M
1926737,04092025320,Publix #1652  Deli,417 W PEACE ST,100,RALEIGH,NC,27603-1133,(919) 755-5444,2020-09-02T04:00:00Z,Food Stand,13492,-78.64490127,35.78789475,M
1926738,04092017642,Dan Sushi Hibachi,1313 N Main ST ,,FUQUAY-VARINA,NC,27526,(919) 577-8000,2017-07-13T04:00:00Z,Restaurant,13493,-78.77762782,35.59227955,M
1926739,04092017169,THE PROVINCIAL,119 N SALEM ST ,,APEX,NC,27502,(919) 372-5921,2016-03-02T05:00:00Z,Restaurant,13494,-78.85138015,35.73144128,M
1926740,04092030110,A Taste of New York #4 (WCID #007),301-H W Hargett ST ,,RALEIGH,NC,27602,(919) 846-9863,2004-04-01T04:00:00Z,Mobile Food Units,13481,-78.64351577,35.77836058,M
1926741,04092021203,Lowes Foods #207 Produce,112 Bass Lake Rd,,HOLLY SPRINGS,NC,27540,(919) 577-6971,2003-07-10T04:00:00Z,Food Stand,13519,-78.82480349,35.65381034,M
1926742,04092014019,Jason's Deli,8421-101 Brier Creek Pky ,,RALEIGH,NC,27617,(919) 572-9996,2004-04-07T04:00:00Z,Restaurant,13483,-78.78578747,35.90670595,M
1926743,04092013904,Barnes & Noble Cafe #2171,8431 Brier Creek Pky,,RALEIGH,NC,27617,(919) 484-9903,2003-09-25T04:00:00Z,Restaurant,13523,-78.78334742,35.90685073,M
1926744,04092021341,Harris Teeter #118 Produce,5277 Sunset Lake RD ,,HOLLY SPRINGS,NC,27540,(919) 363-3059,2005-08-15T04:00:00Z,Food Stand,13538,-78.79652372,35.66680054,M
1926745,04092300229,Harris Teeter #118 Meat Market,5277 Sunset Lake RD ,,HOLLY SPRINGS,NC,27540,(919) 363-3059,2005-08-15T04:00:00Z,Meat Market,13539,-78.79652372,35.66680054,M
1926746,04092014041,N.Y. Bagels & Deli,7909-121 Falls Of Neuse Rd ,,RALEIGH,NC,27615,(919) 848-1310,2004-05-04T04:00:00Z,Restaurant,13485,-78.62697433,35.89197359,M
1926747,04092025347,Stop & Quick,1321 S Blount St,,RALEIGH,NC,27601,(919) 833-8200,2021-03-18T04:00:00Z,Food Stand,13543,-78.63664326,35.76383115,M
1926748,04092021446,Lowes Foods #191 Produce,9600 Strickland RD ,,RALEIGH,NC,27615,(919) 847-5661,2007-04-27T04:00:00Z,Food Stand,13546,-78.65568292,35.90277448,M
1926749,04092025386,FeltonFit @ Hubb Kitchen,1129 CORPORATION PKWY,Suite 199,RALEIGH,NC,27610,(919) 491-7964,2021-09-21T04:00:00Z,Food Stand,13552,-78.56954783,35.79505367,M
1926750,04092030399,Papa Murphy's (WCID #690),3639 SW Cary PKY ,,CARY,NC,27513,(919) 462-6364,2019-03-05T05:00:00Z,Mobile Food Units,13554,-78.83800513,35.78180038,M
1926751,04092017625,PERSIS INDIAN GRILL,1116 PARKSIDE MAIN ST ,,CARY,NC,27519,(919) 378-1819,2017-05-30T04:00:00Z,Restaurant,13560,-78.88929435,35.84836238,M
1926752,04092021503,Harris Teeter #26 Pizza Bar,7400 Creedmoor RD ,,RALEIGH,NC,27613,(919) 848-1464,2008-01-25T05:00:00Z,Food Stand,13561,-78.67820041,35.88787167,M
1926753,04092021696,PULLEN PLACE CAFE & CATERING,520 ASHE AVE ,,RALEIGH,NC,27606,(919) 829-7180,2011-11-15T05:00:00Z,Food Stand,13562,-78.66378506,35.78166418,M
1926754,04092018581,Wendy's,790 W Williams ST ,,APEX,NC,27502,(919) 367-9483,2021-03-23T04:00:00Z,Restaurant,13565,-78.86423063,35.73836329,M
1926755,04092016753,TOTOPOS,1388 KILDAIRE FARM ROAD,,CARY,NC,27511,(919) 678-3449,2014-09-05T04:00:00Z,Restaurant,13566,-78.783798,35.75917392,M
1926756,04092021578,CRISP,4325 GLENWOOD AVE ,STE 2038,RALEIGH,NC,27612,(919) 787-9257,2009-09-15T04:00:00Z,Food Stand,13567,-78.68184484,35.84183815,T
1926757,04092021233,WalMart Supercenter #5118 Deli,10050 Glenwood Ave,,RALEIGH,NC,27617,(919) 596-5790,2003-10-27T04:00:00Z,Food Stand,13573,-78.77801463,35.91234038,M
1926758,04092110142,Millbrook Elem. Sch. Cafeteria,1520 E Millbrook Rd ,,RALEIGH,NC,27609,(919) 850-8708,2004-01-02T05:00:00Z,Public School Lunchrooms,13576,-78.61054955,35.8487884,M
1926759,04092021254,Domino's Pizza #8980,2881 Jones Franklin Rd ,,RALEIGH,NC,27606,(919) 235-0808,2004-02-05T05:00:00Z,Food Stand,13579,-78.73666365,35.74405443,M
1926760,04092110143,Cedar Fork Elementary Cafeteria,1050 Town Hall Dr,,MORRISVILE,NC,27560,(919) 388-5240 ext. 26727,2004-03-15T04:00:00Z,Public School Lunchrooms,13580,-78.8394833,35.83718795,M
1926761,04092011099,Barrys Cafe,2851 Jones Franklin RD ,,RALEIGH,NC,27606-4346,(919) 859-3555,1992-05-18T04:00:00Z,Restaurant,13581,-78.73773412,35.74361197,M
1926762,04092011175,Neo-Asia,6602 GLENWOOD AVE ,,RALEIGH,NC,27612-7136,(919) 783-8383,1992-10-06T04:00:00Z,Restaurant,13584,-78.70776115,35.86036202,M
1926763,04092014360,Circle K #6314,11700 New Leesville RD ,,RALEIGH,NC,27613,(919) 696-4308,2005-08-01T04:00:00Z,Restaurant,13591,-78.74118636,35.92072024,M
1926764,04092017918,SAMMY'S TAP & GRILL,2235 AVENT FERRY RD ,,RALEIGH,NC,27606-2133,(919) 755-3880,2018-09-11T04:00:00Z,Restaurant,13618,-78.67605091,35.77835817,M
1926765,04092014366,St. Michael the Arch Angel Catholic Church,808 High House RD ,,CARY,NC,27513,(919) 468-6100,2005-08-16T04:00:00Z,Restaurant,13593,-78.82211368,35.78588729,M
1926766,04092018471,Aye Toro,303 MATTHEWS DR,,HOLLY SPRINGS,NC,27540,,2020-10-27T04:00:00Z,Restaurant,13640,-78.79440661,35.66435998,M
1926767,04092016848,CAROLINA ALE HOUSE #GMA,500-300 GLENWOOD AVE.,,RALEIGH,NC,27603,(919) 835-2220,2015-01-08T05:00:00Z,Restaurant,13614,-78.64719757,35.78629836,M
1926768,04092030455,CockADoodleMoo (WCID #510),10125 DIVISION DR,,RALEIGH,NC,27603,(919) 614-0701,2019-12-11T05:00:00Z,Mobile Food Units,13657,-78.7114342,35.63398295,M
1926769,04092018201,Subway #1570,2720 LAKE WHEELER RD,,RALEIGH,NC,27603,(919) 307-3004,2019-10-14T04:00:00Z,Restaurant,13664,-78.68034061,35.74405959,M
1926770,04092025342,Uptown Good Eats @ Hubb Kitchen,1129 Corporation PKY ,Suite 199,RALEIGH,NC,27610,(919) 638-0936,2021-02-15T05:00:00Z,Food Stand,13667,-78.56954783,35.79505367,M
1926771,04092160041,Rex Nursing Care Of Apex Food Service,911 S Hughes St ,,APEX,NC,27502,(919) 363-6011,2003-06-17T04:00:00Z,Institutional Food Service,13677,-78.84777032,35.71882243,M
